address,amount
0x220eed9507ac192bd6f586dd1cbf9c130b35905c,2.852889417
0x85f9411b3bcd73fc6c267d29c3db5490ce9dadb8,2.852889417
0xdf7ae58dcab5b90cfd6bf86cca37fe926d7eac25,2.852889417
0x2bf5a72111bb96de21235c4620a6f1dffd898a10,2.852889417
0x7970dfa56bac1c2bdbba832209ff0585ce4c0764,2.852889417
0xf860692c9d9ab60771e49c3c6ebc4d20464caa85,2.852889417
0xd2cbbd879c47ddcc8a609888660f9bb632d161b0,2.852889417
0x395c96f68f744913a245345e726c54f46c37bb5f,2.852889417
0xa02c25a9635cd411fccde588742ae53216281475,2.852889417
0x7bfd6766fef7a12ea091eb294f661b8a223913b0,2.852889417
0xb3a9b6912ca87cb5b2ae33d6e843aedf67353898,2.852889417
0x92dd7c026c98aacc7321c06e54af7a3adaa8bddc,2.852889417
0x57cc9f374d02a5de7f274e85156d6bbcdc3b8191,2.852889417
0x5e9744e1b2e5cb85cef90ac64179e1ce9063a1b1,2.852889417
0x95b78a99b6c9a0dbfb9b3b0973db5e7e91db0d75,2.852889417
0x0b4f22f9e543b6b8bb6cfb129663d336da0dd27e,2.852889417
0x6035b74cac5d1a2eab1740fa2389a7c8e521464b,2.852889417
0xc7de865d46559abb6a9b361d6d0c35fc800feb0b,2.852889417
0xe051aa558e24c903fedf664b865ccfbf507c62df,2.852889417
0xf7edb01e6b067965c7aafb42a2f09465d7dd4bb4,2.852889417
0xde837cad0b7cd3aa7a4efcae21511ecf7d5c414f,2.852889417
0xeaa48912391e641884bf1b68e8dd281ffb6a68d2,2.852889417
0x1ded4a7e37dd6a8e827afb33b1ca44946bcf33d7,2.844868888
0x76a2427a8b185470e8ecf9b475d3b0e2758fc782,2.844868888
0xc7fe6d19c3679c600e469081dee66997a646a34e,2.844868888
0x6437f3b225d2b2b84cfae445f2ef1fee7068eca3,2.844868888
0xaf76b168c39950d1ae739f8fba2f5b621dbb3a7e,2.843795771
0xe70e6da4a70500961e04b7e2766de755b830018b,2.832660582
0x2635f313c48e25c2aab9869bfdbf0ffcdc4bd65f,2.832060636
0xe49fae3c875784da8b3bf788ae5c251b74cea8c8,2.828050085
0x8fdd9ece211cafdbbdc5bd90abc701ee9735ac4d,2.82550444
0x34f21f012be76101440dfccb2c2823edb22b0112,2.822919612
0x536b9f5e4f7c5c0e070196613c523ba9294b8e79,2.82272959
0xdd3ef3eaec955be1698bf7743a9e0473d7c265f0,2.820421594
0x9fc2624d29a1a5c5056912e285899c731fb52cd1,2.815250724
0xa619b79a04dcd0285a0215006fefc54a394fca15,2.814341107
0x962ad2f1777bf65dd6734eb177663da742a67a12,2.814295123
0x7f93c89759a7b508c814ab8e3036937a650d3bbb,2.81097887
0xa38f1ff190dc02a2959b33f1d77a5a0cd6f2c0ca,2.810411555
0xbe0304263de0319fd351f9324d3a91466763df99,2.809750285
0x11477d6e8161aed7cde8a54c85a18aa908eee300,2.80941035
0xec3139474a53b591ce6c62383a213a7a45d9fa29,2.809355193
0x11000a201869bf1893a3c96ba11e6f93177678a2,2.808493047
0xcc6281db143ed9e082ed800329e98b565aed65df,2.807670896
0x0669a2e0aeca27ff52f14a99ad87da7c8033632c,2.807271185
0x8049290d3364bdba10812d306d583de6e0aac731,2.806532906
0xcac9016c5ed19108eee9a3592377d8c3aef797a8,2.806103145
0x5462e1d94acec2b3d50f5d639de0cfd61321c1c0,2.805967088
0x35450e97960c45b68386844313b142169b1f5120,2.805174277
0x4338f9839bde1fb02a102458311a6bc353b2d1d9,2.803896677
0xc932af33518cf28925861d0afe08ef7ae803a493,2.803636257
0x67a0ea1c58fefc6458150847526bffc99eddb6c6,2.803130144
0xb7a6de4ef9b8a74c5a39b84f43e7e52943563b82,2.802968831
0xe5a9dac14c92be76fdce8e2339705c752722016f,2.802077899
0x6fa2c9b7325d8fb574d8f332ffed608a8ee17cca,2.800130797
0xdbeb09ab328fe21b1f91752b3ec3333d7b0bfd16,2.796546145
0xf3c3ee279c1482455326cdd4ee885c7559518bbc,2.796384927
0xb41b0235898cb1bfc302cdbcfa8b939fd6d0110b,2.796384927
0x9bac0c56164ec32887f88a75d184c3d670b7e7df,2.796384927
0xd455074cc0121161fa2b4751ccde4b04ae92b815,2.796384927
0x13dee864372415d38a1e68cd4f9910b513780720,2.790579064
0xcae560ee7e39f12dc0679b0fb37f9cc5ee5baf15,2.789762262
0x700a53bcb277e09cf6f75b4e7bf763696a889b96,2.789401167
0x0fd485f128b05cc8bf4e6ccdfc4d1567e37805b9,2.789277003
0xd7b90e141f4f01eae2c79ea645975ecafe072e51,2.783518084
0x647da85f66d3fb5287e5ec7873a768c5f720ac80,2.778353505
0x8443dfe7e07eb398dea0dd445bba327083cebc0c,2.778316873
0xd70bd0d36916c5a510fc0a1dcbd59eb8904fd68a,2.776482157
0x61162091e12b27ae7bcac2c407b02eff7d986aff,2.775654253
0x2f07980c0a7f41bd81b173afad5aa9ede9e55151,2.771257383
0xd44c4038d740703d5c03572a5a8a3cda5b3e7c6b,2.769744478
0x75c013e090b851b9163afdea080a892d723ea8b8,2.766239893
0xb0d231a2008b8411f833cc3e1f8b1a6e03c52d66,2.749404543
0xbfa23a993f0c870439b0ae9083e4b463c4763762,2.745252649
0x7f801b771a4fbafeb78479033bdb92fa4e03df71,2.738866939
0x3b8a661081be500e821c0fc3152dbac1d5b410b4,2.730443668
0x0aee70c6ac2e28e9c36c24468f7ef2f6ce84bda5,2.729832912
0xfc04ab01cc5f384660b5affe8096f83cb4917ab7,2.729306369
0x465b02926cbcb7a236bd03ab2f384e559260f369,2.729228758
0x553d9e6b7b7b2237b7dad1f19ba46c3132c8f4e8,2.720215003
0xfab99cacbe78fd42c2bd5b48bdc122f204e12fae,2.713763233
0xd26d70b04d060e23d3b66dc783b75f0976c2bade,2.699559451
0xdcaa47b2f34e22928e73330ce868dacedbfc7891,2.695003037
0x1504ba74bf8aa449dd1757a12d9ffd394b1a79c8,2.688842937
0xb172675d3d860b8a13b1ed33f2f9264f95e2c7fa,2.686309544
0xb56a7b4aa74260e6eaad00b4059e6b3e42a7480b,2.681348951
0x8238e7ae4feaa5cada0f7d3b83886b91f3534a75,2.681348951
0xaa8942ad1ef4c39ace07d4b02bd8117216ea10dc,2.680822408
0x4391f9ddeef045de227a9d2607b58613e9e1c6ca,2.680822408
0x560cb6b5cb95cfb44c8cc3d88edf3c47c6627ab1,2.680822408
0x562817c35ea68c5810baff9d6c105deb3674759e,2.680822408
0x042808130c6c1840f2ead6d35b5baf603828a2c6,2.680676547
0x186a60508e032133d557c895d849a78554c29af9,2.679560478
0xff0cccd6f62500f591f133781792a2492e7de234,2.675304992
0x03b6c0cdefea68bdde8a67f9af41f6506330dfee,2.673501144
0xbfbaec2ac21df3c210b15767b7e0cc6898235ae8,2.672314924
0x246d0acf67f6dc380ea05077f077fd5a4dec4b22,2.672314924
0x8227e4a89b9dfe7082495bbf3f8a2a50cb955b10,2.666903914
0x88d152ee92d2051528cc9e15b1da892b1b2b9d94,2.666130065
0xc50607f3936ed6a754ae90e4787f0751a63cf08c,2.665910322
0x1ed6a0405848e5c624952d6ccd1899c5585a9a54,2.660618277
0xfc5e042c1c1c5935665149fc60c445d8b20ccbce,2.655076104
0x62acb08002738fb71fd53d303a0b0cec46661c81,2.653569457
0xde77ae28db7a564935b4f81ad88e90fc8b5c49ff,2.642500916
0xe256a83dfe1ba39248f19d7d5c4ec941d37c218a,2.640358977
0x986deec37cb1174eedcc4f1585f444c1f9045bf2,2.636894566
0xc04df3192929c914b1bab6c6d0f2170663ad989e,2.635726426
0x0cfa45152e82674dc6158589d3476eef7b3571af,2.632338447
0x61bd04e0371a4364fb2f7e00db6212605ecbfd24,2.632338447
0xf9c1923c8046485dab222a4d55f7028989591638,2.632338447
0x4d179cf44f71b527079e3061d36e3a6b62851a0b,2.632338447
0xe5889168f8ac7e521bf529b8e4f812c1cda0d888,2.632338447
0x32084358ea112b9ddea51ed5465d6cbf5b526992,2.630495237
0x198f3b5695fba34f4325c65a17d2262590e5de66,2.627620904
0x86d25b79fdb840be900153579280cd345466cdda,2.621311646
0x0234d435d94d7f135b171a52196c5d3b57098aab,2.62101071
0xe259dd548d5c88070e74452d11a1147351c68e59,2.613622491
0x85884d52225defcd2225a3eadde288c230a0d3ba,2.610380117
0x88719a30a50b6351fcbdb309b4ecb8d5c32d4ca2,2.583854486
0x1333c239ba8bebf2501c1a2cd39ed4d90ca06321,2.582314445
0x3781368e9f478b478d3fd2a2a6eff7bac0433dd1,2.579543766
0x3f1cdd9d096630e0ec384182ed0513b91dd549b9,2.57850764
0xfba27a422989adbc1fc5aea019d58413628dd4d5,2.578346389
0x750d46a959c433066f8f85d4a32f4624e50162bc,2.577184265
0x8c01bd8c6ae99020740fd013bc6fb3bbaffc16b0,2.576546084
0x3ccc9bde68ab0e22411551f037f8b03a9e85d687,2.574820459
0xf3576b4b85ec8e50e61664cc7d9cc288a99e37d0,2.574820459
0x5f488a2729f2380269f4d11cf40eba75a42c276e,2.574278335
0x7ca4e2f8d420fe08ad3d2bd197b321737497f47e,2.57043323
0x5c46f414b5a30c74a94d9734fb0309dd04a0c686,2.569856366
0x3807f6c8cb5b2450bf4f8d56018e28afe294bb79,2.566654936
0xc0b29feb249902ce5141b9753eddd60eb0abe8b1,2.565666829
0xa2f94ba1866996bd1fa762b6a09d3afbd026c556,2.565515698
0xff65cb0224d20c2f5543eb39a04e40a21d514e10,2.564914662
0xbf007beb2a822a5bf5e8b510bae6efcf7e27b450,2.563975935
0x2b105db93b21a3adfd92ce7cfaebb4f2a18e8ec1,2.560889741
0xd68d56a5a1fe4eec6e7d65f752ea3a3d8334395b,2.552857441
0xacde20f76424b4fcdde12d90c615e26a0b722653,2.542715634
0x614056d520b89127501f23bf476f0eb20db87270,2.535370526
0xbd9079678b6f7926b1e325574784ea29d67ddc49,2.531183085
0xe7994ee435cbdd225ce3022e6f1bd943475efbbe,2.518428631
0xa9c3c026a0213e410be7aa6089c7f115b313cb65,2.516775928
0x0232c7a77dfe79a141d28864453044a15f5bd32a,2.515212192
0x25b83a6b1972dabc9c238c37cd9a4119b071e21a,2.512516127
0xb1cbbf1cf7d5c676f8151714a6a266e2f896ff8f,2.50994841
0xe3d48b5c28ad1fdf1f6219a84650cc998e148544,2.502468702
0xaafce845d8aac5300676ce52d39a0d03291b283f,2.500376975
0xbfb2fbd1e5f2bc1bbb32dee107e64c2a5ac5ffdd,2.493941399
0xe0638eff2a9997648beba95dc47eb812658be541,2.490422037
0xf38b36a0f6a195eaf89d694f97edd70dae8ba9c3,2.488677281
0xde88c5b2c631de5b5c9dbaada7cad8587a4aaa04,2.488009144
0xe51079c69c59d94fd788aed21b2c01b2b9a7e10e,2.488009144
0x9eb56abf003aa7de16fcd8adc7f429f776ee3871,2.488009144
0xc5f71f0a93360d8e60f3c0c3ccd993bf92b41c03,2.487739277
0xb1f6f44f2b22dacf38e168345027be7b4ae67eba,2.4867468
0x5200445a6db198a066bd9c0686ff4a006f87aa0d,2.484875151
0xdc477979e890b05bad69bfc84a393055984ffa8f,2.48353667
0x4c89646f7992e2a78bf8e0a59bdc10e5d10f700c,2.481209538
0xf0cca0b9f60d1351befdb00813e7deb4067e4e8c,2.479045428
0x45de32f87be99a33fdc0f2d7b368ec2c65a625a4,2.472252489
0x7b59e716fbbdfb4fe7c677f4e2d62af20a919139,2.468291967
0x02e4717808a4f4f1ff6ddeb36d925b4fc704b642,2.468291967
0xd37e37032b400a3fe1bc62b8b54fe68a0192112e,2.46034171
0x78c4b5a87ef7fb6616537b4b09d8476636645bdd,2.459495052
0xf6a9b4af67d603f0256a11d0af0893ee5ab9b048,2.45925794
0x50a021b9bc24e201f43b3b07dd42ac267976a94f,2.45925794
0xee6a44c3288ba171ac82eaf89fbb1a3dabf0cdf3,2.458189272
0x28ed87f3652649667e3f87e1b17a0ddaf7410804,2.450691705
0x444ec16d032fef7f7b0779f4151043283856d9d9,2.449414849
0x7b4633ad7bdb45f3c5b0afc17d774b7b4cf60780,2.446613561
0xe15c49afc00100cfe5b9dfd9228af7483a2fca15,2.44447606
0x69a2636e527a295db37209512818283f33f4279e,2.443496867
0x7512f70030fbb918aad7d31acd5f00b842091f9c,2.431422362
0x9c7dbf649cb9968e5255946d12bc563c928f57e2,2.430540782
0x73345a9752c79d1e499f069ebf3f0f82ecd41384,2.430484931
0xea882548543398fc490c35ff8965421150394769,2.428527586
0xe260772591c838d57a62e3c9bf01d7c4014e688b,2.428127268
0xeaa5dc54b300aae91a2f13a673328f6665440052,2.427007648
0x5075bd8647b0df67477a1583a4c20515c317b09a,2.42448865
0xa117ad9bac59e956861a3da813a46114920e139b,2.421997203
0x2a24c765c51a446ad51a176e4cbe0f374b73c832,2.421274097
0x7bc70fc11843dae2876e0531d9bfae29decd62e5,2.419808007
0x0b08c7b7445fa88b2aea1ac76e5e003c6a430a45,2.419808007
0xdccbe84d27e4fccfba29c6da73522f5f73f158f5,2.419808007
0xa34fad7791d4b619a3c0168a09a777e0c27316e7,2.419808007
0xeba0e76ac3ae86a2f2941b3d8d6e888f379da306,2.419808007
0x80a343e59246fdc7d36f9c270d7bbf0ac7442f62,2.419808007
0xdc097c9e0b28521454110e8dbe3a8d11aea961c8,2.418066346
0xdb3a2fce8870e2ca0394283c7092b1f471beff6a,2.412867428
0xb224f87cd3c792723a04d9b7281becbf0d5b7cfe,2.410867083
0x15a53aed0acca48c334dba410e3adce1af535bc4,2.41077398
0x0a44dec7f7d7ce16611f3feff89fa27c5e676ae5,2.41077398
0x5e46d9e4f8d647ae6da8bb0b22b29afd15e22cd3,2.410534282
0xb6b59185e09e2a7b0f4dd65b5971664bc133cf16,2.410356853
0xf9750e8577e33476e225de99e87670287b9ab4a9,2.4091161
0xda0a068346f891110f732f23147c041b40e04d8c,2.406778806
0xd7f920e3af1ec00a7d44d3e8330db1a23c91f89b,2.405434863
0x0acd443005363dbfa65c4342ae393675e7c42f09,2.404132885
0xe0862723cbd316d1c05319fd4067504162f27c84,2.402711363
0x3a1b94d13ff530989da5c1c8ad7c033b9d026b9c,2.402662772
0xe817017c3624caad0d3a0809ed2db5827b1902d5,2.401739952
0xda61684226f956f3d2c7b2e0b545b1ed763a3ccc,2.399554358
0x84d1b150eec4e6f19882534a88ab447664b5181e,2.393992759
0x3ee71b2ec03a2033393c71a4ed9828f12e7a58a8,2.385823271
0x0466e758c4d4078699b2dc40f2a48941334d6945,2.385798703
0x11354c5fe022ec631977ffbce99f2b36df21b56b,2.378774485
0x06b1c87d18742b124bd71a9fe6494e2e887b561b,2.378346659
0x8dc37fca46304632a15f35b3baba12ef0bece979,2.378346659
0x612a089ab5cab5996ce3dc09469b0b281077321d,2.378346659
0x80cbfe098518b28800881b787c836d698c2af260,2.378346659
0xc74becd6b3e45baa8d7f12546deb9db2ebef83ba,2.378346659
0xa73dbf7c74e8acceefaaf76980f258a6f9be189c,2.378346659
0x0b12f7656cb189aeadcac348fd0a9243c61f81fa,2.378346659
0x74bbcdc2cf278f32418c3966101ec63cb9b54630,2.378346659
0x2fcb50249e75fe502daa7045798d40bfe4d4bf52,2.355855979
0x20e55eeeac45cfd17c0595ca2379f13019e860dc,2.353255992
0x863a0371cdd589a8a60680ace26bdf3f2cb3b7d3,2.352729448
0xad7c9f6893fca03ce3575391f35c219643bbfb1f,2.342767972
0x4f10e1823fdc13c4e6e16748e2acd03980a4794d,2.330742705
0x01ab2c0a70ad3f6f015c99cc131f51e5a93579ab,2.321062054
0x32d3a957b9ba1157ff32817e40523a232de09a61,2.31149515
0x43fd31cd866558be6b86708d80303884d0835e70,2.30820879
0xbba01972f50c0ddfa8830659def92e8fcae8f479,2.304489967
0x24c0cfa061db993f3195c9f79e15a78564744b14,2.304245488
0xa135172b6f701104b58951e9a828d7bb82252ca8,2.295738004
0x90e4c56124787a673bf0aa64363c8d1e7f0369fe,2.295738004
0xbfdfa4de2ac9ac443a9d48ed4e0d8ea9c5ce101b,2.295738004
0x5204092a865f727ae16dccae6263b131f95b8cc7,2.295738004
0x5a9e411f5bb296e5ba9821c22774b852118d0dd0,2.295738004
0x545dcddbdcb03045a462288ae06eaf3d307eb897,2.287856442
0xa099b1bc8bd4e28fe1620d06d6a19096698c112b,2.278126819
0x49449325226a0b5d8b91ec9bfd29768c88d8d4e1,2.27766337
0xcde4524fe5d2de9216bb25beb341b7f6e38d0e7d,2.276937597
0x970a80a214d508b0e6748f6253555a402cc7e89c,2.268335725
0x6589cb2c2a13f79fbcf718efaf757564cdffaea3,2.255761527
0xc31b0bb685bd446c657046e904ee08435f2b8487,2.255761527
0xfefebdf034bf444702c6ee9db929b6ebccb5756a,2.2467275
0x9c372934e0014846a1216222914168e8b47fa1aa,2.244819535
0x6c3cacd1f8976e135281ff7ad3c524b812939bf1,2.223845278
0xe37b08b0414b9cf97bf33861a4d3aa45b4eddc90,2.221686229
0x682902a4c4941fb0654f12f1d9258c4fe6588b75,2.218052683
0xa17dbfd5326b44b2806b76ea5bacd37a47a4b599,2.217434172
0x88442efc9efdf57d222fe5ed50ca12f20c24f861,2.214641962
0xed8dd7d49df53102c3351c27a63841853163085e,2.207277566
0xc380aaae4efb7f4f70f9d75ecc14eca0fb6690b2,2.205737525
0x94ba586a245a9e1a4997403b492b2599f4eca99e,2.198243539
0x1b180940638176f7b52ed5c32992651d420f5cd5,2.19539937
0x7da236c459e2fa45785d4722135ad370bd35b702,2.190000097
0xb747302c9a2b143e93f7871e0a70014e89f373fd,2.190000097
0x0b74b54b24a1604cf5d7279bc6843b6f38087420,2.188682968
0x4515f276e156cfe4e2ac1c30f0426cf2aec1be5c,2.188682968
0x9745fbab49bbb74cdd529861054c5971dd78607f,2.186261858
0x9507cd115ba36415056ca7a195d700b961a88400,2.184825369
0x619df80d53a623c68d895a2d61d3a879bd92dc17,2.181012465
0x344b4e9af52c82267f2d4d1e30235bbbcf319bfa,2.177932126
0xbc916cf47206010bfe3efba5c71d8521f814c325,2.177870491
0x082fdb0c4affdae43c2287f6f470a7baefea6894,2.175735642
0x031b686774ef63da74c4ab650a8af6cbebb9ded7,2.171951389
0x3c822788d5f34b22abb5ba03ac49c5d5dfb708b7,2.169112834
0xe9530267a524fceee7bfc4d7b44215e16eee0307,2.159208215
0x7d7765835540e97286783000de26615e7a7ab0d4,2.158520424
0x91d99378586d02774db972721814d473634bf659,2.158301332
0xabdcd80ceed963baeea656c8a1dc7eb80974baed,2.157685457
0x1832b7f2d56ae50567aa0f33e923b5e51593164c,2.154320752
0x0144d77c9ed4bd7a7ce88fde7c45190ab6c7def8,2.154107227
0x88cb61023f366dbd691dcf79383b2ad139851ce3,2.152406712
0xf08f2eee83c39ecf2ac7d4828dffecf0d4b5b64c,2.1413181
0x4fbeceb60e1a4dd74c99eea57cac6cbbb674ce5f,2.140725551
0xd5b4454b8621d02fe48c834c2c65163e61f7d9b1,2.140199008
0x262f8a9795f7e4dfb543c1374263597b48d28f01,2.140199008
0x84c225e568de8df328dbb3db94becca7bb0f1e16,2.140199008
0xf41182ed83c62518aca3f1097085bfeb7bb5520d,2.136923978
0x2db6b75f45e4e2312c708c893deff6ef5b9aaf0f,2.131426547
0xc743f063baa79221ab5eb59e69b8dae0c4ebd163,2.122740122
0xfd26e3d0292d3a5c5c941253e409b6e3b48a9848,2.112275533
0xb145d159ebeaf553900b26d06ee5510d0d999ba6,2.111432223
0x907cdb2581820420771d8d57462fd76c06048587,2.111432223
0xbefbe406664df20ae43aa08352dcc0d9ca8aa410,2.091715047
0x19e6f16a17d8b87ca66e38e908d30835585aa774,2.091715047
0x7d6e0b84f621e9280340891bc55f73072b48fd71,2.091715047
0x759ebdc4f837e7a700465924cf3a39ee4d08a79a,2.088181197
0xba6eba9ccf3724322c2f536d6285669e855bbd86,2.081902706
0xd069799523630a76214bd4642970654733202ace,2.071598846
0xf2d869b25aff6da26005140c9f6fe4b600fcebd9,2.057116929
0x6609b1cd03860cdad3a5807fb7d7cd1dfcb47974,2.055881309
0x385617974083cfb19935ecd15895f7f9177d3478,2.049492272
0x477e4ca37d9bd61a956e2a5db915202778aab66a,2.046399725
0xbff8afaee8b59bc6670b9cbea3d4fa1316572faa,2.044823234
0x866771ffc9c0e1f38e4e9db378315c984dc2d6a4,2.043231086
0xdf36d73fa70a8768f69ec2d0c69236905e103dd4,2.043231086
0x0d0f0796dda2a3b1fd7d04ad5b38147b1dd3f733,2.041658102
0xc0249491b5b0812ef9b47ee16f829f1e9355e0bf,2.034230373
0x5e5779b711c9ecd80ae1fb6a6cb056126c89bb43,2.034197059
0xe3fecf017d3dd25de970a6b673c38f4549f0980e,2.034197059
0xb9eb30160eee067f1ee20dd81af874fdb34b7cd0,2.034145319
0xea6cbd300319d6db517b746602973c5b9b52586e,2.03262228
0xdd48e991679eba0943fc1239fe45d0a1bdbe0de4,2.025834216
0xc7e6828d9f943357c4ab79af943e58b33146e9e1,2.025834216
0xf7b339705dc6f44d38416f82be69e555a39d703b,2.025834216
0x3eda16f729322fe344eb6385f2947875f925824e,2.025834216
0x72606e161108efbb7ca9806c2ef09e652441d3f4,2.025834216
0xe815500e786a9b9e814ee4d2d1597088a182e790,2.025834216
0xc62120219391b8c2149ffeebd1dc932c27bfab02,2.025163032
0x093422d5a9a97fd448fddf705154606cf6f9639d,2.024636489
0xfca05e7f50edd8f5333ade017f824e0566910425,2.024636489
0x4fde1fb88db90acd62903322688b8f05bc2de11d,2.021428212
0xccf9ac4a4725178cffde6745a2d6ef5f6f4fa5f6,2.017985524
0xd2bc140dc3b9b8a49b35ff566a9bebb15d9983d2,2.017537948
0xeacdfd0b5b5ae2f80abf2b9a76cd236a1ee7db9d,2.016766385
0xa9aa0aec84b6fe1ce624b38e6b6769dcbe9d57e8,2.015494737
0x229f5a061704b386fa66e863da869cff9bdf2a1b,2.015374064
0x345ec5efd33cec83484a0029a44061ea2362fefe,2.015271432
0x882114a27301a0b2e29c108846b1caf83a4addad,2.014364717
0x267485494de382265b0ac28c5cf678fca2d31c14,2.013691276
0xcbed9dcca2e963281cab3fada20f106f909def48,2.013466385
0xd73cbf9c974c29036f92df0d42f48bdcc27517dc,2.013466385
0x5c7c55aa807c9d1960f3c0deec20696b893d656d,2.013466385
0xd6355e87adbf111b3cebb1faf88f7b2242aeab11,2.013466385
0x4e1217f599553fdb5f4ac0518f0887a4a369c86b,2.013466385
0x33b499f80e6b5a6e1861d4f81d0f2afc3c23b376,2.013466385
0x57c9a1b76bc1530932c566efba5eadf9ae539c7e,2.013466385
0x76098c1071809a2ce1947660e7f6c9e72381346d,2.013319265
0xf6ccda614e35730fc99fa74e6603e1a7258394c3,2.013318988
0x5d0511b19714d80fe30e88776261344a7bc530a4,2.013274175
0x2ec4ced60818b1a39dc8623de3cd5821907730af,2.012999857
0x19e077a709c92b856cd6eb4dcd73aef439b4893b,2.012374698
0x169aa9147818e26b104c92c5ff6d8e4bdfb242c4,2.012241513
0xb38e12107f0e6e35e94626c28c8183c90c1197a2,2.011997142
0x9ea3c4abf67474b4e97c42f1cdf4aa9a851bcc4d,2.009950098
0x908417f7b5b9de2262e4ef488be0f6d589e32470,2.009323274
0x68d2ae5749eda0455b0c58118c3e503e0b1304b5,2.00928069
0x5eb1db5d44436f64f643356dab3f90a6212017d7,2.006308806
0xb3f4483f0982638efedacb92f9871d5c62067a9e,2.004903731
0xf1544c7a200bf6c5c694ec4865ce354e5b06fc48,1.999097542
0x3cdd0e537ccd290975cd0aed04379c58aec26b43,1.998779693
0x49ea2f4ab81d1dcee527146830bde61a6b044521,1.996269137
0xa54b373ac5f70ed38b0b8cafabd18997731641fa,1.991863382
0xa787db0af0b77ff34bc7c8bdb7ffda50cf3d339b,1.985922699
0x5e86c8e58beb33a1c9e82c92280300fc88fe3054,1.983808747
0xec68abe980a0a614f17f9e76239198f14ddf4f02,1.981673123
0xb58b92aa89da3ea8387f2a28a4a356d4bf405b8d,1.976152528
0x0db9b76ea96a9fb6350ce5881d27f942aedbbb25,1.972559855
0x4d1b6f9b390a01ca1326f1c6626a3ffe0acc340e,1.967118501
0xad4b7be20bddbcda5e3d9fbdf8d812eafce3ed22,1.963411734
0x205f04a47c52294d3909590a902e17f32401c403,1.961142799
0xf78b2e2fc0f61096d3637ec9fd26213319a8f023,1.931903593
0x693f11a6c3ba6cd98a06eae52ea2d2f57c181222,1.929762103
0xc7708e6d48d5bcfce63491fdb32800f16829c5cb,1.927668567
0x5cac0b1bd9b9bedf92e553487e5fbcb566ce8de1,1.927668567
0x4292663e9fe797fd9c1ec1acec6b91864ad9c293,1.927668567
0x290bdcfe4abf8af41de9522b1ac52222f885acec,1.91466971
0x778e53e1e5957f25d7210bb0acd03bc094a111b9,1.90720182
0x8e7af31a7ee4082a3c069b0f4b5b73df0c23287d,1.895232839
0x308980e3af4b78560661a86e41e6d7472d1ee183,1.879184606
0xcc41e090a5b4b8db05f5ca4a6e905dc598898d86,1.879184606
0x8fd2524457af05f45ceda8230de3478a9199c0ed,1.879184606
0xa46013cd6e07ef7b75b8ca03af729eef4edf96c8,1.879184606
0x1503fe154026c2d40345c8dde0e5ac4c7b3cfcdd,1.870150579
0x10fed46327497b91d221992fcfefb6fe772fca18,1.869316417
0xaa53edee6697038d24e93fd4f8b9d5a9a8b664e1,1.866589299
0xec50efc385f9bb40e856a67b37eb90818ac2adf1,1.861116552
0xa5ceeb81cd59ddb7eece17258cf4e0c5898f7c4a,1.860590009
0xb2dffb3ff39a0a3192ae7e7a77a5fb8a82ae3ed0,1.860590009
0x564823f9165efb3901a11ed411e1078f8eb7eeeb,1.860590009
0xa5074d61df84ec29f47fcb6e1b0c24f46fc0ce9c,1.849974984
0x79c6d9388cfef0234ab9ba0d47acdd10eb7b6587,1.849918281
0x05cbbee3afbb375ad3982e4b5fffcacbfce19adf,1.845584827
0xf30c5433c6eaaba176b5da0b8ced81294a61b625,1.840857251
0xb8c5626c4f303c1b80a8561fb36c5a8c09f0b381,1.840857251
0xf04b3bc424897c07e0b40e615544a504790abad7,1.840857251
0x8b52f84b64d01e1ce934686a1c13958430205066,1.840857251
0x14bd03d238f4d4e21297dc8032d3f115b25510fb,1.840857251
0x17657e17d6649e03807e88c08a2d2c88dee60027,1.840857251
0x5b36807d82e5eba6982fdd075c0d36bc03ddea08,1.840857251
0xec076b01018898bd8b9023ad6ce57f984ab21f57,1.840857251
0x61ba97b6361aa27478935fc9522746cf35d972bf,1.840857251
0x133877615fdb53be05be842745d3084cb349659f,1.840857251
0xb69378aea0f1d8d7ec4a70ad813197d99c2c27fc,1.840857251
0x7136a274ba0b981c4c75f3ba69e11b19a30e82f2,1.840857251
0x89e1869c3e7e297201501fb7912bec79ce1e1691,1.840857251
0xcad156b87c078faaaee8cfcac2d2df88d9693e36,1.840857251
0xc35e047bfbb86b6d3a6feaf09fded3ae13313d1e,1.840857251
0x42290365a0a0c5f8a88ced958aaefcdd35cb8e34,1.840857251
0x22888f72dab67954fad6af8ee47b4ef7b3cf37c9,1.840857251
0xab7fe290d884dce6ceffd5ddcf5814a764bd0d07,1.840857251
0x9dcbdb4c8f56e5f31ea6007184d108bb53643dee,1.840857251
0xd0666840ed9b5090e84608931c87c233d115890a,1.840857251
0x341b3d9d754c2d5aedadd0a0228fef009b81e08e,1.840857251
0x12d928c419f05c9c36cef55eac1b8a37fea7919f,1.840857251
0x508baf6691ba59f4c043808efdd03436ffa206f3,1.840857251
0x1e2d8529458866f5ac60799c19b12d53c2f8be37,1.840857251
0x4e6e2fe64f554c1933a1149b81843422ffa9a916,1.840857251
0xdc434ba57306b483d69da1530c13f8871c3e2048,1.840857251
0x23318910e1088483364c36d4d9317a589fcd0536,1.840857251
0xf481405688a8cbb012756a4bed8749b2a26c11d6,1.840857251
